Monat,Name,Partei,Geschlecht,Funktion,Saldo,Veränderung,Parlaments_ID,Anmerkung
2013-05-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,2,,,
2013-05-01,Andreas Schieder,SPÖ,Mann,Staatssekretär im Bundesministerium für Finanzen,-9,,,
2013-05-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,22,,,
2013-05-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,-2,,,
2013-05-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-12,,,
2013-05-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-8,,,
2013-05-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,5,,,
2013-05-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-44,,,
2013-05-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,3,,,
2013-05-01,Gerald Klug,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,18,,,
2013-05-01,Heinz Fischer,parteilos,Mann,Bundespräsident,46,,,
2013-05-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-39,,,
2013-05-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-10,,,
2013-05-01,Josef Bucher,BZÖ,Mann,Klubobmann,-27,,,
2013-05-01,Josef Cap,SPÖ,Mann,Klubobmann,-22,,,
2013-05-01,Josef Ostermayer,SPÖ,Mann,Staatssekretär im Bundeskanzleramt,-12,,,
2013-05-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-20,,,
2013-05-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,9,,,
2013-05-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-20,,,
2013-05-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-47,,,
2013-05-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,4,,,
2013-05-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-33,,,
2013-05-01,Reinhold Lopatka,ÖVP,Mann,Staatssekretär im Bundesministerium für europäische und internationale Angelegenheiten,-10,,,
2013-05-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",12,,,
2013-05-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",11,,,
2013-05-01,Sebastian Kurz,ÖVP,Mann,Staatssekretär im Bundesministerium für Inneres,11,,,
2013-05-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,-6,,,
2012-11-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,1,,,
2012-11-01,Andreas Schieder,SPÖ,Mann,Staatssekretär im Bundesministerium für Finanzen,-14,,,
2012-11-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,25,,,
2012-11-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,-1,,,
2012-11-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-7,,,
2012-11-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-5,,,
2012-11-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-3,,,
2012-11-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-40,,,
2012-11-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,-1,,,
2012-11-01,Heinz Fischer,parteilos,Mann,Bundespräsident,43,,,
2012-11-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-47,,,
2012-11-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-13,,,
2012-11-01,Josef Bucher,BZÖ,Mann,Klubobmann,-32,,,
2012-11-01,Josef Cap,SPÖ,Mann,Klubobmann,-18,,,
2012-11-01,Josef Ostermayer,SPÖ,Mann,Staatssekretär im Bundeskanzleramt,-16,,,
2012-11-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-27,,,
2012-11-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,15,,,
2012-11-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-12,,,
2012-11-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-57,,,
2012-11-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,-5,,,
2012-11-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-15,,,
2012-11-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-37,,,
2012-11-01,Reinhold Lopatka,ÖVP,Mann,Staatssekretär im Bundesministerium für europäische und internationale Angelegenheiten,-8,,,
2012-11-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",16,,,
2012-11-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",6,,,
2012-11-01,Sebastian Kurz,ÖVP,Mann,Staatssekretär im Bundesministerium für Inneres,8,,,
2012-11-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,-1,,,
2012-09-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,2,,,
2012-09-01,Andreas Schieder,SPÖ,Mann,Staatssekretär im Bundesministerium für Finanzen,-18,,,
2012-09-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,29,,,
2012-09-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,-7,,,
2012-09-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-13,,,
2012-09-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-6,,,
2012-09-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-5,,,
2012-09-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-30,,,
2012-09-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,5,,,
2012-09-01,Heinz Fischer,parteilos,Mann,Bundespräsident,47,,,
2012-09-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-44,,,
2012-09-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-15,,,
2012-09-01,Josef Bucher,BZÖ,Mann,Klubobmann,-27,,,
2012-09-01,Josef Cap,SPÖ,Mann,Klubobmann,-18,,,
2012-09-01,Josef Ostermayer,SPÖ,Mann,Staatssekretär im Bundeskanzleramt,-18,,,
2012-09-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-29,,,
2012-09-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,11,,,
2012-09-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-18,,,
2012-09-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-57,,,
2012-09-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,-3,,,
2012-09-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-12,,,
2012-09-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-42,,,
2012-09-01,Reinhold Lopatka,ÖVP,Mann,Staatssekretär im Bundesministerium für europäische und internationale Angelegenheiten,-11,,,
2012-09-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",12,,,
2012-09-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",3,,,
2012-09-01,Sebastian Kurz,ÖVP,Mann,Staatssekretär im Bundesministerium für Inneres,11,,,
2012-09-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,-5,,,
2012-07-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,-1,,,
2012-07-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,23,,,
2012-07-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,-8,,,
2012-07-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-10,,,
2012-07-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-3,,,
2012-07-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-5,,,
2012-07-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-32,,,
2012-07-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,2,,,
2012-07-01,Heinz Fischer,parteilos,Mann,Bundespräsident,51,,,
2012-07-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-38,,,
2012-07-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-11,,,
2012-07-01,Josef Bucher,BZÖ,Mann,Klubobmann,-24,,,
2012-07-01,Josef Cap,SPÖ,Mann,Klubobmann,-10,,,
2012-07-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-24,,,
2012-07-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,6,,,
2012-07-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-22,,,
2012-07-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-62,,,
2012-07-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,5,,,
2012-07-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-7,,,
2012-07-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-34,,,
2012-07-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",9,,,
2012-07-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",-2,,,
2012-07-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,2,,,
2012-05-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,-3,,,
2012-05-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,23,,,
2012-05-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,-5,,,
2012-05-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-11,,,
2012-05-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-5,,,
2012-05-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,1,,,
2012-05-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-36,,,
2012-05-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,4,,,
2012-05-01,Heinz Fischer,parteilos,Mann,Bundespräsident,54,,,
2012-05-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-37,,,
2012-05-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-10,,,
2012-05-01,Josef Bucher,BZÖ,Mann,Klubobmann,-27,,,
2012-05-01,Josef Cap,SPÖ,Mann,Klubobmann,-14,,,
2012-05-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-28,,,
2012-05-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,11,,,
2012-05-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-19,,,
2012-05-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-52,,,
2012-05-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,9,,,
2012-05-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-10,,,
2012-05-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-37,,,
2012-05-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",10,,,
2012-05-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",3,,,
2012-05-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,4,,,
2012-02-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,-7,,,
2012-02-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,20,,,
2012-02-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,1,,,
2012-02-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-6,,,
2012-02-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-9,,,
2012-02-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,0,,,
2012-02-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-34,,,
2012-02-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,7,,,
2012-02-01,Heinz Fischer,parteilos,Mann,Bundespräsident,50,,,
2012-02-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-44,,,
2012-02-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-16,,,
2012-02-01,Josef Bucher,BZÖ,Mann,Klubobmann,-25,,,
2012-02-01,Josef Cap,SPÖ,Mann,Klubobmann,-15,,,
2012-02-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-31,,,
2012-02-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,11,,,
2012-02-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-26,,,
2012-02-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-57,,,
2012-02-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,4,,,
2012-02-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-13,,,
2012-02-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-32,,,
2012-02-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",9,,,
2012-02-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",-1,,,
2012-02-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,1,,,
2012-01-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,-13,,,
2012-01-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,17,,,
2012-01-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,5,,,
2012-01-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-3,,,
2012-01-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-9,,,
2012-01-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-3,,,
2012-01-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-40,,,
2012-01-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,4,,,
2012-01-01,Heinz Fischer,parteilos,Mann,Bundespräsident,54,,,
2012-01-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-31,,,
2012-01-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-17,,,
2012-01-01,Josef Bucher,BZÖ,Mann,Klubobmann,-16,,,
2012-01-01,Josef Cap,SPÖ,Mann,Klubobmann,-15,,,
2012-01-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-29,,,
2012-01-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,7,,,
2012-01-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-20,,,
2012-01-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-54,,,
2012-01-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,-1,,,
2012-01-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-5,,,
2012-01-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-35,,,
2012-01-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",6,,,
2012-01-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",5,,,
2012-01-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,-4,,,
2011-11-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,-6,,,
2011-11-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,20,,,
2011-11-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,3,,,
2011-11-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",0,,,
2011-11-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-6,,,
2011-11-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-8,,,
2011-11-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-34,,,
2011-11-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,1,,,
2011-11-01,Heinz Fischer,parteilos,Mann,Bundespräsident,51,,,
2011-11-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-24,,,
2011-11-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-11,,,
2011-11-01,Josef Bucher,BZÖ,Mann,Klubobmann,-18,,,
2011-11-01,Josef Cap,SPÖ,Mann,Klubobmann,-13,,,
2011-11-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-26,,,
2011-11-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,7,,,
2011-11-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-16,,,
2011-11-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-43,,,
2011-11-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,5,,,
2011-11-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",0,,,
2011-11-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-41,,,
2011-11-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",10,,,
2011-11-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",6,,,
2011-11-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,-2,,,
2011-05-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,2,,,
2011-05-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,26,,,
2011-05-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Justiz,8,,,
2011-05-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",7,,,
2011-05-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",4,,,
2011-05-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-6,,,
2011-05-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-36,,,
2011-05-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,5,,,
2011-05-01,Heinz Fischer,parteilos,Mann,Bundespräsident,55,,,
2011-05-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-22,,,
2011-05-01,Johanna Mikl-Leitner,ÖVP,Frau,Bundesministerin für Inneres,-16,,,
2011-05-01,Josef Bucher,BZÖ,Mann,Klubobmann,-14,,,
2011-05-01,Josef Cap,SPÖ,Mann,Klubobmann,-9,,,
2011-05-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-19,,,
2011-05-01,Karlheinz Töchterle,ÖVP,Mann,Bundesminister für Wissenschaft und Forschung,10,,,
2011-05-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Finanzen,-4,,,
2011-05-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-38,,,
2011-05-01,Michael Spindelegger,ÖVP,Mann,Vizekanzler,14,,,
2011-05-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",4,,,
2011-05-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-26,,,
2011-05-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",16,,,
2011-05-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",13,,,
2011-05-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,9,,,
2011-02-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,3,,,
2011-02-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,30,,,
2011-02-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Wissenschaft und Forschung,-3,,,
2011-02-01,Claudia Bandion-Ortner,ÖVP,Frau,Bundesministerin für Justiz,-11,,,
2011-02-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-8,,,
2011-02-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-2,,,
2011-02-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-6,,,
2011-02-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-27,,,
2011-02-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,8,,,
2011-02-01,Heinz Fischer,parteilos,Mann,Bundespräsident,47,,,
2011-02-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-26,,,
2011-02-01,Josef Bucher,BZÖ,Mann,Klubobmann,-10,,,
2011-02-01,Josef Cap,SPÖ,Mann,Klubobmann,-8,,,
2011-02-01,Josef Pröll,ÖVP,Mann,Vizekanzler,7,,,
2011-02-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-23,,,
2011-02-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Inneres,-16,,,
2011-02-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-39,,,
2011-02-01,Michael Spindelegger,ÖVP,Mann,Bundesminister für europäische und internationale Angelegenheiten,16,,,
2011-02-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",0,,,
2011-02-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-39,,,
2011-02-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",19,,,
2011-02-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",11,,,
2011-02-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,4,,,
2010-12-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,4,,,
2010-12-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,30,,,
2010-12-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Wissenschaft und Forschung,1,,,
2010-12-01,Claudia Bandion-Ortner,ÖVP,Frau,Bundesministerin für Justiz,1,,,
2010-12-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",-2,,,
2010-12-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-7,,,
2010-12-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-9,,,
2010-12-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-19,,,
2010-12-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,4,,,
2010-12-01,Heinz Fischer,parteilos,Mann,Bundespräsident,52,,,
2010-12-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-28,,,
2010-12-01,Josef Bucher,BZÖ,Mann,Klubobmann,-14,,,
2010-12-01,Josef Cap,SPÖ,Mann,Klubobmann,-11,,,
2010-12-01,Josef Pröll,ÖVP,Mann,Vizekanzler,4,,,
2010-12-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-17,,,
2010-12-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Inneres,-14,,,
2010-12-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-45,,,
2010-12-01,Michael Spindelegger,ÖVP,Mann,Bundesminister für europäische und internationale Angelegenheiten,12,,,
2010-12-01,Nikolaus Berlakovich,ÖVP,Mann,"Bundesminister für Land- und Forstwirtschaft, Umwelt und Wasserwirtschaft",-2,,,
2010-12-01,Norbert Darabos,SPÖ,Mann,Bundesminister für Landesverteidigung und Sport,-18,,,
2010-12-01,Reinhold Mitterlehner,ÖVP,Mann,"Bundesminister für Wirtschaft, Familie und Jugend",17,,,
2010-12-01,Rudolf Hundstorfer,SPÖ,Mann,"Bundesminister für Arbeit, Soziales und Konsumentenschutz",9,,,
2010-12-01,Werner Faymann,SPÖ,Mann,Bundeskanzler,5,,,
2010-10-01,Alois Stöger,SPÖ,Mann,Bundesminister für Gesundheit,0,,,
2010-10-01,Barbara Prammer,SPÖ,Frau,Nationalratspräsidentin,28,,,
2010-10-01,Beatrix Karl,ÖVP,Frau,Bundesministerin für Wissenschaft und Forschung,5,,,
2010-10-01,Claudia Bandion-Ortner,ÖVP,Frau,Bundesministerin für Justiz,8,,,
2010-10-01,Claudia Schmied,SPÖ,Frau,"Bundesministerin für Unterricht, Kunst und Kultur",4,,,
2010-10-01,Doris Bures,SPÖ,Frau,"Bundesministerin für Verkehr, Innovation und Technologie",-2,,,
2010-10-01,Eva Glawischnig-Piesczek,Grüne,Frau,Klubobfrau,-12,,,
2010-10-01,Fritz Neugebauer,ÖVP,Mann,2. Nationalratspräsident,-18,,,
2010-10-01,Gabriele Heinisch-Hosek,SPÖ,Frau,Bundesministerin für Frauen und öffentlichen Dienst im Bundeskanzleramt,7,,,
2010-10-01,Heinz Fischer,parteilos,Mann,Bundespräsident,49,,,
2010-10-01,Heinz-Christian Strache,FPÖ,Mann,Obmann,-32,,,
2010-10-01,Josef Bucher,BZÖ,Mann,Klubobmann,-19,,,
2010-10-01,Josef Cap,SPÖ,Mann,Klubobmann,-14,,,
2010-10-01,Josef Pröll,ÖVP,Mann,Vizekanzler,14,,,
2010-10-01,Karlheinz Kopf,ÖVP,Mann,Klubobmann,-15,,,
2010-10-01,Maria Theresia Fekter,ÖVP,Frau,Bundesministerin für Inneres,-21,,,
2010-10-01,Martin Graf,FPÖ,Mann,3. Nationalratspräsident,-49,,,
2010-10-01,Michael Spindelegger,ÖVP,Mann,Bundesminister für europäische und internationale Angelegenheiten,16,,,
